Geneid	SRR1552454	SRR1552452	SRR1552450	SRR1552448	SRR1552446	SRR1552444
70296	0	0	0	0	2	2
70297	0	2	0	3	1	2
70300	2	0	0	0	0	1
70310	2	0	2	0	1	2
70312	1	3	0	1	2	2
70314	2	1	1	0	0	0
70315	0	1	0	0	1	0
70316	1	0	1	0	0	2
70317	0	0	0	0	0	0
70319	0	0	0	0	0	0
70325	0	0	0	0	1	1
70333	0	1	2	0	3	0
70335	0	0	0	0	1	1
70337	0	0	0	0	0	0
70345	0	0	0	0	0	0
70348	0	0	0	0	0	0
70349	5	10	6	10	7	8
70350	0	0	0	0	0	3
70351	10	7	5	0	3	4
70354	6	2	4	8	9	10
70355	1	0	2	1	3	3
70356	3	0	4	5	5	4
70357	0	0	0	0	0	0
70358	0	1	0	0	0	0
70359	2	0	1	0	0	1
70361	1	4	3	4	5	6
70362	0	0	0	0	0	0
70363	0	0	0	0	0	0
70365	0	0	0	0	0	0
70369	0	2	1	0	2	3
70370	0	1	2	0	0	0
70371	0	0	0	0	0	0
70373	1	0	1	0	1	1
70375	0	0	0	0	0	0
70377	0	0	0	1	0	0
70380	1	1	1	0	1	0
70381	4	1	2	1	0	0
70382	1	0	1	0	1	0
70383	1	0	1	0	0	2
70385	0	0	0	0	0	0
70387	1	0	2	2	0	3
70392	0	0	0	0	0	0
70393	0	0	0	0	0	0
70394	1	0	1	0	1	0
70396	0	0	0	0	3	1
70397	2	1	0	2	0	1
70405	0	3	0	0	0	0
70408	1	1	1	0	1	1
70415	1	0	0	0	0	0
70417	0	0	0	0	0	0
70419	0	1	0	1	0	0
70420	0	2	1	0	1	3
70422	2	1	1	3	3	1
70423	1	2	1	3	3	0
70425	1	2	3	1	0	0
70426	0	0	0	0	0	0
70427	0	3	0	0	0	1
70428	0	1	3	1	1	1
70430	1	0	1	0	0	1
70432	1	1	2	0	0	0
70433	0	0	0	0	0	0
70435	1	4	2	0	0	5
70439	6	5	2	4	5	2
70441	0	0	0	0	0	0
70445	0	0	0	0	0	0
70448	0	0	0	0	0	0
70450	0	0	0	0	0	0
70451	0	1	0	0	2	0
70454	0	2	0	0	0	0
70456	1	1	0	2	5	1
70458	0	0	0	0	0	0
70461	0	3	2	0	0	0
70465	1	3	3	0	3	4
70466	0	0	0	4	0	0
70470	2	0	0	0	0	1
70472	3	1	1	2	0	2
70478	1	0	0	1	0	0
70481	0	0	0	0	0	0
70484	0	0	0	0	0	0
70487	0	0	0	0	0	0
70489	0	0	0	0	0	0
70491	0	0	0	0	0	0
70494	0	0	0	0	0	0
70495	0	6	4	3	4	6
70497	3	2	0	0	3	1
70503	1	0	0	0	0	0
70508	0	3	5	2	1	3
70510	5	2	3	0	3	3
70511	0	0	0	0	0	1
70523	0	0	0	0	0	0
70527	0	0	0	0	1	1
70530	0	0	0	0	0	0
70533	0	0	1	0	0	0
70536	0	0	0	0	0	0
70538	0	0	0	0	0	0
70544	3	2	1	3	0	0
70546	0	0	0	0	0	0
70549	1	3	2	0	1	1
70550	0	0	0	0	0	0
70551	2	0	2	1	2	0
70552	1	0	0	0	0	0
70556	0	0	2	3	5	1
70560	1	0	0	0	0	0
70561	3	0	2	0	0	3
70564	0	1	0	1	1	3
70567	1	0	0	0	0	0
70568	3	4	1	1	1	1
70571	0	0	0	0	0	0
70572	9	24	15	4	13	12
70573	0	2	1	0	0	0
70574	1	1	1	0	0	0
70575	0	1	1	0	0	1
70579	11	14	7	5	10	13
70584	1	0	0	2	1	1
70591	0	0	0	1	0	1
70592	0	0	0	0	0	0
70593	0	0	0	0	0	0
70594	0	0	0	0	0	0
70598	1	0	1	0	0	0
70599	2	0	2	1	3	4
70601	1	0	1	2	0	4
70603	0	0	0	0	0	0
70604	0	0	0	0	0	0
70605	0	0	0	1	0	0
70611	1	3	2	0	1	1
70612	1	3	0	0	2	1
70615	1	0	1	0	1	3
70616	0	0	2	0	1	4
70617	0	0	0	0	0	0
70620	1	1	0	0	0	0
70625	0	0	0	0	0	0
70626	0	0	0	0	0	0
70638	0	0	0	0	0	0
70640	0	0	1	0	1	1
70645	0	0	0	0	0	0
70646	1	1	2	1	2	1
70650	0	0	0	1	0	0
70652	0	0	0	0	0	0
70661	2	1	3	2	0	1
70673	0	0	1	0	0	0
70675	2	2	0	0	2	5
70676	1	1	1	0	0	0
70681	0	0	0	0	0	1
70683	1	3	3	0	1	6
70686	0	1	2	1	6	3
70691	0	0	0	0	0	0
70693	23	10	17	3	2	2
70696	0	0	0	0	0	0
70699	1	5	3	0	2	3
70701	0	0	0	0	1	2
70713	0	0	0	0	0	0
70717	2	11	7	0	0	0
70719	0	0	0	0	0	0
70720	0	0	0	0	0	0
70725	0	0	0	0	0	0
70726	0	0	0	0	0	0
70727	0	0	0	0	0	0
70729	0	0	1	0	2	0
70730	0	0	0	0	0	0
70737	0	1	0	2	9	7
70747	15	7	1	0	0	0
70750	3	0	1	0	0	0
70753	0	0	0	0	0	0
70757	2	1	4	0	1	2
70762	0	0	0	0	0	0
70767	1	1	0	2	2	3
70769	5	12	15	3	4	4
70771	0	0	0	0	0	0
70772	0	0	1	0	0	0
70779	0	0	0	0	0	0
70784	4	0	0	0	0	1
70785	0	0	0	0	0	0
70788	0	0	0	0	0	0
70789	0	0	0	0	0	0
70790	17	11	12	1	11	8
70791	2	2	1	0	0	1
70796	0	0	1	0	1	1
70797	1	2	2	0	0	3
70799	2	2	1	2	0	1
70802	1	3	1	0	0	1
70804	2	4	3	2	2	3
70807	0	0	0	0	0	1
70808	0	0	0	1	0	0
70809	0	0	0	0	0	0
70810	0	0	0	0	0	0
70821	1	1	0	0	0	0
70823	0	1	0	0	1	1
70827	10	3	3	1	5	6
70829	3	1	0	1	0	3
70831	0	0	0	0	0	0
70832	0	0	0	0	0	0
70834	11	7	8	4	9	15
70835	0	2	0	0	8	3
70839	0	0	0	0	0	0
70840	0	0	0	0	0	0
70843	0	0	0	0	0	0
70845	0	0	0	0	0	0
70846	0	0	0	0	0	1
70852	0	0	0	0	0	0
70853	0	0	0	0	0	0
70858	0	0	0	0	0	0
70859	0	0	0	0	0	0
70861	0	0	0	0	0	0
70862	0	0	0	0	0	0
70864	0	0	0	0	0	0
70866	0	0	0	0	0	0
70873	0	0	0	0	0	0
70874	0	0	0	0	0	0
70881	0	0	0	0	0	0
70882	0	0	0	0	0	0
70884	0	0	0	0	0	0
70885	0	1	2	0	0	0
70886	0	0	0	0	0	0
70887	0	0	0	0	0	0
70891	1	0	0	0	0	0
70892	0	0	0	0	0	0
70893	0	0	0	0	0	0
70894	0	0	0	0	0	0
70896	0	0	0	0	0	0
70897	0	0	0	0	0	0
70898	0	0	0	0	0	0
70900	0	0	0	0	0	0
70901	0	0	0	0	0	0
70902	0	0	0	0	0	0
70909	0	0	0	0	0	0
70911	0	0	0	0	0	0
70917	0	0	0	0	0	0
70918	0	0	0	0	0	0
70920	0	0	0	0	0	0
70924	0	0	0	0	0	0
70925	1	2	9	0	2	0
70928	0	0	0	0	0	0
70930	0	3	0	1	1	1
70933	0	0	0	0	0	0
70934	0	0	0	0	0	0
70935	0	0	0	0	0	0
70936	0	0	0	0	0	0
70941	0	0	0	0	0	0
70942	0	0	0	0	0	0
70945	0	0	0	0	0	0
70948	0	0	0	0	0	0
70950	0	0	0	0	0	0
70951	0	0	1	0	0	0
70952	0	0	0	0	0	0
70955	0	0	0	0	0	0
70956	0	0	0	0	0	0
70957	0	0	0	0	0	0
70960	0	0	0	0	0	0
70962	0	0	0	0	0	0
70967	0	1	1	0	0	0
70969	0	0	0	0	0	0
70970	0	0	0	0	0	0
70971	0	0	0	0	0	0
70972	0	0	0	0	0	0
70973	0	0	0	0	0	0
70974	1	1	1	1	0	2
70976	0	0	0	0	0	0
70977	0	0	0	0	0	0
70979	0	0	0	0	0	0
70980	0	0	0	0	0	0
70981	0	0	0	0	0	0
70984	3	0	1	0	3	1
70986	0	0	0	0	0	0
70988	0	0	0	0	0	0
70989	0	0	0	0	0	0
70993	0	0	0	0	0	0
70997	1	1	0	0	0	1
70998	1	2	2	0	0	0
70999	0	1	0	0	1	1
71000	0	0	0	0	0	0
71001	0	0	0	0	0	0
71003	0	0	0	0	0	0
71004	0	0	0	0	0	0
71007	0	0	0	0	1	0
71008	0	0	0	0	0	0
71011	0	0	0	0	0	0
71020	0	0	0	0	0	0
71026	0	0	0	0	0	0
71027	0	0	0	0	0	0
71029	0	0	0	0	0	0
71030	0	0	0	0	0	0
71033	0	0	0	0	0	0
71037	0	0	0	0	0	0
71038	0	0	0	0	0	0
71041	1	1	0	0	0	1
71045	0	0	0	0	0	0
71046	0	0	0	0	0	0
71052	0	0	0	0	0	0
71054	0	0	0	0	0	0
71056	0	0	0	0	0	0
71057	0	0	0	0	0	0
71058	0	0	0	0	0	0
71059	0	0	0	0	0	0
71062	0	0	0	0	0	0
71063	0	1	1	0	1	2
71066	0	0	0	0	0	0
71067	0	0	0	0	0	0
71069	8	6	6	1	0	1
71071	0	0	0	0	0	0
71078	0	0	0	0	0	0
71081	0	0	0	0	0	0
71082	0	0	0	0	0	0
71083	0	0	0	0	0	0
71084	0	0	0	0	0	0
71085	0	0	0	1	0	1
71086	0	0	0	0	0	0
71088	0	0	0	0	0	0
71089	0	0	0	0	0	0
71090	0	0	0	0	0	0
71091	0	0	0	0	0	0
71092	0	0	0	0	0	0
71093	0	0	2	0	0	0
71096	0	0	0	0	0	0
71099	0	0	0	0	0	0
71100	0	0	0	0	0	0
71101	0	0	2	0	0	2
71103	0	0	0	0	0	0
71106	0	0	0	0	0	0
71111	0	0	0	0	1	0
71116	2	1	0	0	0	0
71120	0	0	0	0	0	0
71121	0	0	0	0	0	0
71122	0	0	0	0	0	0
71125	0	0	0	0	0	0
71130	0	0	0	0	0	0
71131	0	0	0	0	0	0
71132	0	1	0	0	0	0
71133	0	0	0	0	0	0
71134	0	0	0	0	0	0
71137	0	0	0	0	0	0
71138	0	0	0	0	0	0
71141	0	0	0	0	0	0
71145	0	0	0	0	0	7
71146	0	0	0	0	0	0
71147	0	0	0	0	0	0
71148	3	1	3	2	0	5
71149	0	0	0	0	0	0
71151	0	0	0	0	0	0
71153	0	0	0	0	0	0
71154	0	0	0	0	0	0
71156	0	0	0	0	0	0
71159	0	0	0	0	0	0
71161	0	0	0	0	0	0
71162	0	0	0	0	0	0
71163	0	0	0	0	1	0
71164	0	0	0	0	0	0
71166	0	0	0	0	0	0
71169	2	1	1	1	3	1
71174	0	0	0	0	0	0
71175	5	8	10	2	5	7
71176	0	0	0	0	0	0
71177	9	10	5	0	0	2
71180	0	0	0	0	0	0
71182	0	0	0	0	0	0
71183	0	0	0	0	0	0
71184	0	0	0	0	0	0
71186	0	0	0	0	0	0
71196	0	0	0	0	0	0
71198	1	1	0	0	1	1
71200	0	0	0	0	0	0
71203	0	0	0	0	0	0
71206	0	0	0	0	0	1
71207	8	10	6	9	12	9
71208	0	0	0	0	0	0
71209	0	0	0	0	0	0
71213	0	0	0	0	1	0
71223	0	0	0	0	0	0
71226	0	0	0	0	0	1
71227	0	0	0	0	0	0
71228	3	3	5	0	1	3
71232	0	0	0	0	0	0
71233	0	0	0	0	0	0
71234	0	0	0	0	0	0
71235	0	0	0	0	0	0
71236	0	0	0	0	0	0
71238	0	0	0	0	0	0
71240	0	0	0	3	7	1
71241	0	0	0	0	0	0
71242	0	0	0	0	0	0
71244	0	0	0	0	0	0
71247	0	0	0	0	0	0
71248	0	0	0	0	0	0
71249	0	0	0	0	0	0
71254	0	0	0	0	0	0
71263	0	0	0	0	0	0
71264	0	0	0	0	0	0
71265	0	0	0	0	0	0
71268	3	1	3	2	1	0
71270	0	0	0	0	0	0
71274	0	0	0	0	0	0
71275	0	0	0	0	0	0
71276	1	0	2	1	1	1
71279	1	0	4	1	0	1
71281	0	0	0	0	0	0
71285	0	0	0	0	0	0
71287	0	0	0	0	0	0
71293	0	0	0	0	0	0
71296	0	0	0	0	0	0
71300	0	0	0	0	0	0
71301	0	0	0	0	0	0
71302	0	1	0	2	3	0
71304	0	0	0	0	0	0
71306	0	2	0	2	2	0
71307	0	0	0	0	0	0
71310	5	5	5	0	2	6
71313	0	0	0	0	0	0
71314	0	0	0	0	0	0
71316	0	0	0	0	0	0
71319	0	0	0	0	0	0
71321	0	0	0	0	0	0
71323	0	0	1	0	0	0
71325	0	0	0	0	0	0
71326	0	0	0	0	0	0
71330	0	0	1	0	1	2
71336	0	0	0	0	0	0
71338	0	0	0	0	0	0
71339	0	0	0	0	0	0
71340	1	2	2	0	1	1
71342	0	0	0	0	0	0
71345	0	0	1	1	0	2
71349	0	0	0	0	0	0
71351	0	0	0	0	0	0
71354	0	0	0	0	0	0
71355	0	0	0	0	0	0
71361	2	3	3	1	1	0
71362	0	0	0	0	0	0
71363	0	0	0	0	0	0
71365	1	0	0	0	0	0
71367	0	0	0	0	0	0
71369	0	0	0	0	0	0
71371	13	5	7	0	0	2
71373	0	0	0	0	0	0
71375	3	2	1	0	0	0
71382	3	0	0	0	0	2
71386	0	0	0	0	0	0
71388	0	0	0	0	0	0
71389	3	0	5	0	0	3
71390	0	0	0	0	0	0
71392	0	0	0	0	0	0
71393	0	0	0	0	0	0
71395	0	0	0	0	0	0
71398	0	0	0	0	0	0
71405	0	0	0	0	0	0
71406	0	0	0	0	0	0
71409	1	3	0	0	1	6
71412	0	0	0	0	0	0
71421	0	0	0	0	0	0
71422	0	0	0	0	0	0
71425	0	0	0	0	0	0
71432	0	0	0	0	0	0
71435	7	6	5	5	9	5
71436	1	0	0	0	4	1
71445	0	0	0	0	1	1
71446	0	0	0	1	0	0
71448	0	0	0	1	0	0
71449	0	1	0	0	0	1
71452	4	0	1	3	1	1
71453	0	0	0	0	0	0
71457	0	0	0	0	0	0
71458	1	4	16	3	2	1
71461	4	7	19	0	1	5
71468	0	0	0	0	0	0
71472	10	9	7	2	8	11
71473	0	0	0	0	0	0
71474	0	0	0	0	0	1
71481	0	0	0	0	0	0
71489	0	0	0	0	0	0
71492	1	0	1	0	1	0
71508	0	0	0	1	1	1
71510	0	0	0	0	0	0
71514	23	33	31	2	16	27
71517	1	1	6	0	4	3
71519	0	0	0	0	0	0
71520	0	1	0	0	0	0
71521	2	3	6	4	5	7
71522	0	0	0	0	0	0
71523	0	0	0	0	0	0
71528	0	0	0	0	0	0
71529	1	4	5	3	0	6
71532	0	0	0	0	0	0
71538	1	0	2	2	1	3
71544	4	7	4	0	1	7
71562	1	0	0	0	0	0
71564	0	0	1	0	0	0
71566	10	1	1	0	0	1
71567	0	1	1	0	0	0
71578	0	0	0	0	0	0
71581	0	0	0	0	0	0
71583	0	0	0	0	1	0
71584	0	0	0	0	0	0
71586	0	0	1	2	1	2
71591	0	0	0	0	0	0
71592	4	2	1	0	2	2
71597	0	0	0	0	0	0
71599	0	0	0	0	0	0
71601	0	0	0	0	0	0
71602	5	4	2	0	6	9
71603	0	0	0	0	0	0
71607	0	0	0	0	0	0
71609	0	0	0	0	0	0
71613	0	0	0	0	0	0
71617	0	0	0	0	0	0
71619	0	0	0	0	0	0
71623	0	0	0	0	0	0
71624	0	0	0	0	0	0
71637	0	1	0	0	0	0
71640	2	1	1	0	0	5
71643	0	0	0	0	0	0
71647	0	0	0	0	0	0
71648	2	4	1	0	2	3
71650	0	0	0	0	0	0
71653	1	0	0	0	1	3
71654	0	0	0	0	0	0
71660	0	0	0	0	0	0
71661	1	0	0	0	0	0
71664	0	0	0	0	0	0
71665	1	0	3	1	1	1
71667	1	3	4	2	4	2
71670	1	0	0	0	0	0
71673	0	2	3	0	1	0
71675	0	1	0	0	1	1
71678	2	4	4	1	0	1
71679	0	6	5	4	3	3
71682	0	0	0	0	0	0
71683	1	0	0	0	0	0
71684	1	1	0	0	0	0
71685	0	0	1	0	0	0
71687	1	0	0	0	0	0
71690	0	0	1	0	0	4
71691	0	0	0	0	0	0
71693	0	0	0	0	0	0
71699	0	0	0	0	0	0
71701	3	2	1	2	0	2
71702	1	0	3	0	1	3
71703	0	1	1	0	0	1
71704	1	1	0	2	0	3
71706	0	0	0	0	0	1
71707	0	0	0	0	0	0
71709	0	0	0	0	0	0
71710	1	2	2	0	2	0
71711	3	2	1	0	0	0
71712	0	0	0	0	0	0
71713	0	1	0	0	0	2
71715	0	1	2	0	0	0
71718	0	0	1	0	0	0
71720	2	1	2	2	0	1
71721	2	2	0	0	0	0
71722	4	6	13	1	4	5
71723	0	1	0	0	0	1
71724	0	0	0	0	0	0
71726	0	0	0	0	0	0
71728	2	0	1	0	1	2
71729	0	2	0	0	1	0
71732	1	0	1	1	2	0
71733	1	0	0	0	0	0
71735	0	0	0	3	0	0
71738	0	1	3	0	0	0
71740	0	0	0	1	0	3
71742	0	0	1	0	0	0
71743	1	0	0	0	2	2
71745	0	0	2	0	2	3
71746	0	2	1	0	0	0
71750	5	4	5	1	3	3
71751	0	0	0	1	0	2
71752	2	6	3	3	6	8
71753	0	0	0	2	0	2
71754	0	0	0	0	0	0
71755	0	0	0	0	0	0
71756	0	0	0	0	0	0
71760	0	0	0	0	0	0
71761	0	0	0	0	0	0
71764	1	0	2	1	2	1
71765	1	1	4	0	2	2
71766	2	6	3	2	2	6
71767	2	2	1	0	1	0
71768	0	0	0	0	0	0
71769	0	0	0	0	0	0
71770	8	7	5	2	1	6
71772	2	1	3	0	2	0
71773	0	0	0	0	0	0
71774	0	0	0	0	0	2
71775	0	0	0	0	0	0
71776	0	0	0	0	0	0
71777	2	0	2	0	2	0
71778	1	2	0	0	1	1
71779	1	0	3	2	1	0
71780	2	2	4	2	2	7
71781	0	0	0	0	0	0
71782	3	2	0	0	1	2
71785	0	0	0	0	0	1
71787	0	1	0	1	0	1
71790	0	0	0	0	0	0
71791	0	0	0	0	0	0
71793	1	0	1	1	1	1
71795	2	1	1	0	3	1
71797	0	0	0	0	0	0
71799	0	0	0	0	0	1
71801	1	1	1	0	3	1
71803	0	0	0	0	0	0
71804	1	0	0	0	0	1
71805	1	1	2	0	0	3
71807	0	1	1	1	0	1
71810	1	4	3	1	3	3
71816	0	1	0	0	0	0
71817	2	1	5	1	4	3
71818	0	0	0	0	0	0
71819	0	0	1	0	1	1
71820	1	1	2	1	0	2
71824	0	0	0	0	0	0
71826	0	0	0	0	0	0
71827	0	0	0	0	0	0
71828	0	0	0	0	0	0
71829	0	0	0	0	0	0
71830	0	0	0	0	0	0
71831	0	0	0	0	0	0
71832	0	0	0	0	0	0
71833	1	2	3	1	2	4
71834	1	2	2	0	2	2
71835	0	0	0	0	0	1
71836	0	0	0	0	0	0
71837	0	0	0	0	0	0
71838	1	0	0	0	0	0
71839	8	7	4	7	10	2
71840	0	0	0	0	0	0
71841	0	0	0	0	0	0
71843	1	1	0	0	0	0
71844	2	0	3	0	1	2
71846	0	0	0	0	0	1
71847	0	0	0	0	0	0
71853	8	10	9	4	12	19
71854	0	0	0	0	0	0
71856	0	0	0	2	1	1
71860	0	0	0	0	0	0
71861	0	0	0	0	0	0
71862	0	0	1	0	1	0
71863	0	0	0	0	0	0
71864	0	0	0	0	0	0
71865	9	7	12	1	1	0
71867	0	0	0	0	0	1
71868	0	0	0	0	0	0
71869	0	0	0	0	0	0
71870	0	0	0	0	0	1
71872	0	0	0	0	0	0
71874	0	2	0	0	1	0
71876	0	0	0	0	0	0
71877	0	0	0	0	0	0
71878	0	0	1	0	0	0
71881	2	0	3	9	2	4
71883	2	0	2	0	1	2
71884	0	0	0	0	0	0
71885	0	1	0	0	2	0
71886	0	0	0	0	0	0
71887	0	0	0	0	0	0
71888	0	0	0	0	0	0
71889	0	1	0	0	1	0
71890	0	0	1	0	0	3
71891	1	0	1	0	2	0
71893	0	0	1	0	1	1
71897	0	0	1	0	0	0
71898	0	0	0	0	0	1
71900	6	3	3	0	3	4
71901	2	0	0	0	0	0
71902	4	7	9	1	4	9
71903	0	0	0	0	0	0
71904	1	0	0	0	0	0
71907	0	0	0	0	0	0
71908	0	0	0	0	0	0
71909	0	1	0	0	0	1
71910	0	0	0	1	1	1
71911	0	0	0	3	0	1
71912	0	0	0	0	0	0
71913	0	1	0	0	1	1
71914	1	2	1	0	0	0
71916	0	0	2	0	0	0
71918	7	3	6	2	0	2
71919	2	2	0	0	0	0
71920	0	0	0	0	2	0
71923	1	0	0	0	1	0
71924	0	0	0	0	0	0
71927	5	5	2	1	0	2
71929	6	10	11	0	8	12
71932	0	0	0	0	0	0
71934	5	5	1	0	1	1
71939	0	0	1	0	1	0
71941	0	1	0	1	0	1
71943	1	1	1	0	2	4
71946	1	0	0	0	2	1
71947	6	2	3	1	0	2
71949	2	0	3	0	1	3
71950	0	0	0	0	0	0
71951	0	1	0	0	0	2
71952	0	0	0	0	0	1
71954	4	4	4	1	2	4
71955	5	6	7	2	6	10
71956	0	0	0	0	0	1
71957	3	0	0	0	0	2
71960	1	3	3	1	0	8
71962	0	0	0	0	0	0
71963	1	0	1	0	2	4
71966	0	0	0	0	0	0
71967	0	0	0	0	0	0
71968	1	0	1	0	0	0
71970	0	0	0	0	0	3
71971	0	0	0	0	0	0
71972	1	1	0	1	3	2
71973	1	0	2	0	0	0
71974	1	0	1	0	0	1
71978	4	5	6	2	5	2
71979	0	0	0	0	0	0
71981	0	0	0	0	0	0
71982	0	0	1	0	0	0
71983	1	0	0	0	0	2
71984	0	0	1	0	0	0
71985	0	0	0	1	0	0
71986	0	0	0	0	0	0
71988	0	1	0	2	0	1
71989	0	1	0	0	1	3
71990	3	4	2	0	3	5
71991	0	1	0	0	2	1
71994	14	26	15	1	5	11
71995	0	0	0	0	0	0
71996	0	0	0	0	0	0
71997	0	0	1	0	1	1
71998	0	1	0	0	0	0
71999	0	1	0	0	1	1
72000	0	0	1	0	0	0
72002	0	0	0	0	0	0
72003	0	0	0	0	0	0
72007	12	3	7	3	4	7
72008	1	2	0	0	0	0
72012	0	0	0	0	1	0
72014	0	0	0	0	0	0
72016	1	0	1	0	0	1
72017	1	0	0	1	0	0
72018	2	0	1	1	0	1
72020	1	0	0	2	0	1
72022	0	0	0	0	0	0
72023	0	0	0	0	0	0
72025	0	0	0	0	0	0
72026	0	0	0	0	1	2
72027	0	0	0	0	4	1
72029	0	0	2	1	0	1
72030	0	0	0	0	0	0
72033	10	18	4	0	2	7
72039	1	0	1	0	3	1
72040	0	0	0	0	0	0
72041	0	0	0	0	0	0
72042	14	28	26	0	0	1
72043	0	0	0	0	2	9
72045	0	0	0	0	0	0
72046	2	1	1	0	0	2
72047	0	1	5	0	9	4
72049	0	0	0	0	0	0
72050	2	1	3	0	1	0
72053	1	2	1	1	0	2
72054	0	0	0	0	0	0
72055	7	2	6	5	5	7
72056	1	1	2	0	0	0
72057	1	8	2	1	2	4
72058	0	0	0	0	1	0
72061	2	1	0	0	1	0
72065	2	2	0	0	5	4
72068	2	1	3	0	5	3
72074	0	0	0	0	0	0
72075	2	4	2	1	2	1
72076	0	0	0	0	0	0
72077	0	0	0	0	0	0
72080	0	0	0	2	1	0
72082	0	0	0	0	0	0
72083	2	3	1	0	0	0
72084	0	0	1	0	1	3
72085	0	0	0	0	0	0
72088	0	0	0	0	0	0
72090	0	0	0	0	1	0
72091	0	0	0	0	0	0
72093	0	1	1	0	0	0
72094	0	0	0	0	0	0
72096	0	0	0	0	0	0
72097	0	0	0	0	2	2
72098	2	0	0	1	0	1
72102	7	11	4	3	5	4
72103	0	0	0	0	0	1
72104	0	0	0	0	0	0
72106	1	1	0	1	0	1
72107	0	0	0	0	0	0
72108	1	0	2	1	2	0
72112	0	0	0	0	0	0
72113	0	1	1	0	0	1
72114	0	0	4	0	0	0
72117	7	8	8	6	9	7
72119	0	1	0	0	1	1
72121	0	1	0	0	0	1
72122	0	0	0	0	0	0
72123	0	1	1	0	1	0
72124	1	1	4	0	2	6
72125	0	0	0	0	0	0
72128	1	0	2	0	0	1
72129	2	0	1	0	0	0
72131	0	0	0	0	0	0
72133	0	0	1	1	0	1
72135	0	1	0	0	0	0
72136	0	0	0	0	0	1
72137	1	1	1	0	0	1
72139	0	0	0	0	0	0
72140	1	0	0	0	0	1
72141	0	0	1	1	2	0
72144	2	3	2	0	2	0
72145	9	1	4	1	0	4
72147	0	0	0	0	0	0
72148	0	0	1	0	0	0
72149	0	0	5	0	0	0
72151	1	0	2	1	0	1
72154	0	0	1	0	0	0
72155	0	0	0	0	0	1
72157	2	4	1	0	0	1
72160	0	0	0	0	0	0
72162	3	1	5	1	3	2
72167	0	0	0	0	0	0
72168	0	0	0	1	0	0
72169	14	10	20	0	0	1
72170	0	0	1	1	0	4
72171	0	0	0	0	1	1
72175	0	0	0	0	2	0
72179	0	0	0	0	0	0
72180	0	0	0	0	0	0
72181	0	0	0	0	0	0
72183	0	1	1	1	5	4
72184	0	0	0	0	0	0
72185	0	0	0	0	0	0
72190	2	1	1	0	0	0
72193	3	4	7	1	2	6
72194	2	1	1	4	0	4
72195	0	0	2	0	0	0
72198	2	1	2	2	6	6
72199	0	1	1	0	0	3
72201	3	1	3	0	0	1
72203	0	0	0	0	0	0
72205	0	2	1	1	1	5
72208	0	0	0	0	0	0
72211	0	0	0	0	0	0
72215	0	0	0	0	0	0
72218	0	0	0	0	0	0
72219	0	0	0	0	0	0
72221	0	0	0	0	0	0
72224	0	0	0	0	0	0
72225	0	0	0	0	0	0
72229	0	0	0	0	0	0
72230	0	0	0	0	0	0
72236	0	0	0	0	0	0
72238	3	2	2	0	2	3
72240	0	0	0	0	0	0
72242	0	0	0	0	0	0
72243	0	0	0	0	0	0
72244	13	23	6	1	3	3
72246	0	0	0	0	0	0
72249	0	0	0	0	0	0
72250	0	0	0	0	0	0
72252	0	0	0	0	0	0
72254	1	0	1	0	0	0
72257	0	0	0	0	0	0
72258	0	0	0	0	0	0
72259	0	0	0	0	0	0
72263	0	0	0	0	0	0
72264	0	0	0	0	0	0
72265	4	2	2	4	10	3
72267	1	0	0	0	0	1
72269	2	3	1	0	0	0
72273	0	1	0	0	0	0
72274	0	0	0	0	0	0
72275	1	1	0	0	0	1
72276	0	0	0	0	0	0
72277	0	0	0	0	0	0
72278	3	0	1	1	1	4
72281	0	0	0	0	0	1
72282	0	0	0	0	0	0
72284	0	1	0	0	0	0
72286	0	0	0	0	0	0
72287	4	3	1	0	2	1
72289	12	10	10	8	16	33
72290	1	0	0	0	0	1
72293	1	0	0	0	0	0
72296	0	2	2	0	2	0
72297	0	0	0	0	0	1
72301	0	0	0	0	0	0
72303	0	0	0	0	0	0
72306	0	1	3	0	0	3
72307	1	2	0	0	2	1
72308	3	3	1	2	2	2
72309	2	1	2	0	0	2
72310	0	0	0	0	0	0
72313	11	13	13	3	2	4
72315	0	0	0	1	0	0
72316	0	0	0	0	0	0
72317	0	0	0	0	0	0
72318	0	0	0	0	0	0
72320	0	0	0	0	0	2
72322	2	2	1	0	2	1
72323	3	1	0	0	3	3
72324	1	0	0	0	0	0
72325	2	0	1	0	0	1
72326	1	0	0	0	0	0
72330	0	0	0	0	0	0
72333	26	13	16	0	0	0
72338	0	0	0	0	0	0
72340	0	0	0	0	0	0
72341	0	1	0	1	0	0
72344	2	2	9	0	1	3
72345	1	2	0	0	1	1
72349	1	3	1	1	1	2
72350	0	0	0	0	0	0
72351	0	0	1	0	0	1
72354	0	2	1	0	2	0
72355	0	0	0	0	0	0
72357	1	1	1	0	0	0
72361	0	0	0	0	0	0
72368	0	1	1	0	0	0
72371	0	0	0	0	0	0
72373	0	0	0	0	0	0
723792	0	0	0	0	0	0
72381	0	0	0	0	0	0
723814	0	0	0	0	0	0
723815	0	0	0	0	0	0
723816	0	0	0	0	0	0
723817	0	0	0	0	0	0
723818	0	0	0	0	0	0
723819	0	0	0	0	0	0
723820	0	0	0	0	0	0
723821	0	0	0	0	0	0
723822	0	0	0	0	0	0
723823	0	0	0	0	0	0
